rmag,imag
22.241,21.153
26.289,26.053
24.738,23.469
25.349,24.808
19.54,18.989
26.833,26.603
26.21,25.792
25.275,23.805
23.851,23.476
25.632,25.439
22.96,22.734
25.97,25.51
25.037,24.491
23.98,22.26
26.118,25.489
26.068,25.487
21.698,20.454
23.126,22.753
26.444,25.802
22.216,21.073
26.884,26.3
26.711,26.198
25.595,24.004
26.951,26.656
24.368,23.844
21.018,20.334
23.242,22.709
26.049,25.538
25.024,24.505
25.933,25.358
26.881,24.932
26.207,24.642
25.243,24.649
26.706,26.238
22.601,22.056
26.002,25.883
16.612,16.289
23.472,22.313
22.417,22.262
23.03,22.46
24.341,24.016
24.767,24.652
25.336,25.127
24.065,22.989
22.781,21.075
24.362,24.268
17.592,17.511
26.33,25.954
25.318,22.765
25.893,24.451
26.586,26.113
23.452,22.994
26.576,26.138
22.162,21.7
26.713,26.268
26.709,26.238
26.375,25.866
26.707,25.863
16.881,16.521
26.166,25.68
26.725,26.203
25.941,25.549
23.496,23.321
17.826,17.668
25.99,25.569
24.15,24.083
20.601,20.46
22.163,20.901
25.927,25.797
19.835,19.279
23.66,23.556
24.557,24.173
26.307,25.785
26.715,26.418
26.049,25.588
26.685,26.322
26.63,25.791
24.138,23.614
24.988,24.831
19.658,19.411
22.514,22.176
24.846,22.657
21.055,20.083
26.887,24.486
20.792,20.02
25.537,24.92
26.326,25.904
25.446,24.991
25.422,24.123
21.393,20.501
21.77,21.455
24.584,22.08
23.391,23.088
25.311,24.77
20.817,20.629
25.524,24.714
24.845,24.672
26.632,26.182
26.872,26.264
18.375,18.214
26.157,25.302
25.145,24.671
22.427,22.07
25.535,25.069
22.776,21.881
24.992,24.54
24.138,23.522
24.854,23.55
23.584,23.268
26.727,26.114
25.393,23.761
20.832,19.87
25.841,25.559
21.996,21.884
25.296,24.06
26.286,25.696
23.003,21.216
25.043,23.552
26.986,26.712
23.753,23.541
23.093,21.935
15.642,15.42
26.813,26.294
24.223,23.487
23.393,23.246
26.976,26.45
25.34,24.849
25.069,24.291
24.195,24.119
19.373,19.127
23.954,22.457
26.921,26.564
24.809,24.247
26.143,25.666
25.907,24.714
26.357,25.772
24.079,23.962
23.527,23.423
26.621,26.137
24.752,24.541
25.498,22.927
25.742,25.469
21.376,20.495
25.474,24.673
25.261,25.173
21.23,20.065
17.516,17.335
25.672,25.149
24.493,24.389
26.402,26.076
24.499,24.31
22.794,22.028
21.295,20.003
26.592,26.164
25.533,25.267
22.707,22.406
26.109,26.028
23.479,22.326
23.765,23.284
25.408,25.15
26.925,26.49
26.229,26.129
20.719,20.452
21.439,20.338
25.689,23.661
24.363,23.544
19.631,18.8
26.448,26.157
26.766,26.413
23.202,23.116
23.827,21.665
21.163,19.94
20.666,20.181
25.564,24.929
24.213,22.802
25.693,25.433
26.309,25.603
25.055,24.708
25.476,25.265
26.775,26.574
26.894,26.175
25.921,25.402
23.685,23.16
23.479,23.391
25.79,25.343
26.54,24.796
25.763,25.172
25.162,24.634
24.739,24.348
19.442,17.949
25.843,25.616
22.648,21.907
23.866,23.059
20.345,19.425
25.164,24.656
16.804,16.508
23.224,23.047
24.977,23.545
24.729,24.64
25.776,25.613
23.872,23.616
24.545,24.43
19.865,18.886
25.1,24.99
22.548,21.465
25.113,24.641
22.925,22.72
26.575,26.109
23.673,23.366
24.575,24.152
23.65,23.397
24.992,24.517
24.805,22.704
25.079,24.79
23.478,22.058
21.876,21.65
23.456,21.528
21.948,21.576
24.746,24.336
25.547,25.186
26.229,25.533
21.922,21.22
26.355,25.926
22.694,20.962
22.719,22.153
25.357,24.458
25.73,25.218
22.242,21.303
25.679,24.877
21.193,20.81
17.254,17.125
26.551,26.081
25.315,24.785
19.073,18.842
25.192,24.718
22.253,22.05
24.596,22.653
25.506,25.048
18.967,18.625
26.078,25.776
26.445,25.847
18.105,17.928
24.092,22.92
26.816,26.322
22.901,20.276
26.041,25.538
15.973,15.83
21.812,19.727
25.33,25.259
24.525,24.124
23.015,22.631
25.124,25.03
25.061,24.662
23.845,23.712
21.592,21.268
24.238,24.066
22.428,21.017
23.57,23.204
26.884,26.453
26.85,24.35
25.871,24.003
23.217,23.093
24.59,24.078
25.556,23.778
24.501,24.204
24.336,24.176
25.825,25.477
26.673,26.313
26.631,26.258
26.188,26.091
26.763,26.317
25.944,25.426
25.978,25.37
26.587,25.881
19.576,19.048
24.945,24.744
22.35,21.181
25.865,24.38
26.066,25.631
25.357,25.048
18.872,18.787
26.298,25.646
21.972,21.917
26.927,26.506
26.681,26.188
18.018,17.745
23.093,22.616
22.997,22.693
20.933,19.722
26.446,26.063
23.307,22.016
22.823,21.377
23.405,23.055
24.217,23.977
21.016,20.849
26.434,25.999
22.675,20.636
26.076,25.377
24.715,24.377
26.522,24.372
25.051,23.511
15.034,14.736
24.67,23.316
25.494,23.54
26.152,25.667
26.956,26.478
16.36,16.109
22.484,22.001
24.949,24.862
21.78,21.575
23.608,23.18
22.87,22.785
18.347,17.058
21.261,20.285
26.776,26.546
22.462,21.189
26.96,26.299
25.048,24.619
21.401,21.127
26.778,26.602
22.673,22.525
24.186,23.802
26.797,26.63
20.976,20.901
26.77,26.202
26.025,25.576
20.125,19.504
19.789,18.867
23.846,22.163
25.257,24.821
26.327,25.713
21.345,20.76
25.869,25.4
26.129,24.949
20.566,20.22
21.437,20.717
26.974,25.627
25.282,25.145
25.473,25.415
25.601,24.274
18.699,18.367
25.493,24.823
23.689,23.414
24.189,24.096
26.327,23.851
25.309,25.488
24.371,22.289
24.299,24.042
23.239,22.952
24.654,24.331
24.071,23.681
24.05,22.99
23.986,23.713
26.386,25.759
26.027,25.973
26.21,25.558
25.468,25.482
19.706,19.365
17.898,16.727
22.156,20.953
23.284,23.008
22.969,20.813
22.912,21.235
26.304,25.794
21.006,20.685
26.111,26.009
24.874,23.866
23.422,23.156
18.809,18.631
22.743,22.373
24.254,22.555
25.031,24.716
23.587,21.757
26.809,26.146
20.747,19.149
26.377,26.005
25.214,24.998
26.445,25.907
24.421,24.363
23.647,23.374
15.637,14.695
23.256,22.875
26.048,25.589
25.444,25.07
22.454,21.899
26.36,25.681
25.966,25.866
22.035,20.994
26.117,24.22
26.19,25.762
24.646,24.548
24.783,23.028
22.118,21.322
25.396,24.153
25.185,24.094
26.562,24.779
26.499,26.162
23.877,23.45
22.406,22.167
23.113,22.471
23.781,22.754
22.663,22.303
23.142,22.602
24.281,23.029
26.812,26.403
25.512,23.308
25.603,25.11
23.209,22.968
20.283,20.027
26.688,26.046
24.189,24.06
25.962,25.566
19.522,19.182
23.614,23.219
24.057,23.69
16.923,16.69
26.561,26.177
26.648,26.244
21.222,21.018
24.847,24.453
21.755,20.354
24.161,23.82
24.029,23.951
26.802,26.497
25.248,22.851
24.246,23.232
26.17,25.653
26.468,25.964
26.261,25.886
25.649,24.849
21.602,21.141
25.538,25.435
24.527,24.42
25.63,25.459
24.294,23.988
26.273,26.007
26.13,25.77
22.109,21.46
25.164,24.899
26.427,25.974
24.039,23.608
26.361,25.584
25.259,24.886
26.369,24.338
26.609,26.18
25.483,25.069
26.918,26.499
26.314,25.915
26.408,25.974
25.654,25.437
25.981,25.478
18.052,16.887
19.933,19.176
25.881,25.745
24.441,24.529
25.83,23.378
26.938,26.567
22.059,21.338
26.13,25.323
23.194,22.841
22.975,22.651
26.809,26.583
26.866,26.51
24.288,24.169
21.618,21.295
20.938,20.309
24.086,23.655
19.561,19.225
20.367,19.204
24.708,24.191
24.938,24.477
22.876,21.45
26.668,26.42
26.091,25.82
20.493,20.401
25.308,25.168
26.429,26.069
21.816,20.443
23.39,23.177
16.954,16.745
25.541,25.186
25.723,25.087
23.442,23.064
22.259,21.787
26.797,26.393
23.132,22.766
22.747,22.405
26.623,26.336
25.939,25.803
25.78,25.411
25.068,23.253
21.414,20.825
24.709,22.502
25.6,25.257
25.869,25.669
25.415,25.18
25.848,24.447
23.142,23.0
24.328,24.236
22.975,22.324
26.168,25.364
26.803,25.909
25.434,25.0
25.95,25.538
21.755,21.419
19.592,19.295
25.609,25.315
26.313,26.134
21.724,21.223
22.239,22.009
22.228,21.468
22.854,21.9
26.281,26.174
17.415,17.242
26.863,26.241
23.525,22.044
23.528,21.801
23.388,22.578
24.76,23.616
25.195,24.218
24.323,22.559
25.718,25.342
16.772,15.881
26.198,26.569
19.249,19.01
24.82,23.773
24.347,23.776
17.807,17.269
23.862,22.477
26.83,26.655
25.841,24.463
20.084,19.256
26.064,25.809
26.375,25.809
25.848,23.498
25.069,23.761
22.855,22.556
23.609,23.479
24.834,24.233
25.965,25.64
17.047,15.933
24.905,24.615
22.716,21.239
24.621,24.408
26.689,26.367
22.511,21.43
24.588,23.841
21.848,21.308
26.622,26.508
25.81,24.951
23.474,21.066
23.971,23.665
21.502,20.356
23.393,22.599
23.675,23.584
25.003,24.56
24.929,24.463
24.575,22.761
22.603,22.208
26.051,25.585
22.753,22.651
21.148,19.963
24.571,22.644
22.401,22.277
21.485,21.156
23.66,23.583
26.263,25.621
26.944,26.51
21.187,20.614
24.551,22.642
24.791,23.393
26.75,24.312
26.35,25.916
26.803,26.573
18.364,18.087
26.839,27.093
26.7,26.181
24.353,23.986
26.117,25.674
26.622,26.069
21.744,21.631
18.485,18.318
25.835,24.766
23.792,23.284
15.366,15.237
21.474,20.492
23.116,22.822
25.543,25.396
23.864,23.556
26.51,26.188
24.553,24.476
26.333,25.846
26.747,26.239
26.205,24.158
26.742,24.191
18.803,18.672
26.549,26.205
16.954,16.798
25.603,23.37
25.904,23.873
26.247,25.832
19.667,19.313
23.939,23.686
26.202,25.912
23.474,23.345
25.749,25.178
23.878,22.422
25.732,25.468
24.085,23.976
21.151,20.52
25.315,24.905
26.139,26.04
26.692,26.528
25.453,24.011
18.276,17.389
26.217,25.991
26.769,25.965
23.187,23.054
25.202,24.779
24.19,23.329
21.399,20.022
25.579,24.954
25.451,25.191
26.271,24.403
24.553,24.295
21.46,20.099
26.186,25.765
25.222,24.836
25.983,25.177
24.854,24.411
22.013,20.034
23.713,22.82
26.181,26.094
19.647,18.625
23.634,23.544
21.378,21.659
23.908,22.463
23.599,22.982
25.154,24.66
26.472,24.414
22.84,22.682
21.271,21.121
26.965,24.508
25.426,25.083
20.357,19.361
24.919,24.431
25.991,25.632
21.145,20.971
25.395,23.481
26.951,26.427
26.929,26.492
26.11,25.582
20.307,18.876
26.509,26.2
26.812,26.228
22.461,22.407
19.306,18.744
22.474,22.377
21.927,21.464
24.953,24.733
25.384,24.944
25.625,25.147
25.042,24.711
23.344,21.478
24.215,23.124
23.547,22.951
26.467,25.959
26.58,26.286
22.748,22.583
20.372,20.219
25.348,25.082
23.837,23.534
26.952,26.237
25.244,22.851
26.656,25.667
25.33,25.251
21.773,20.684
22.785,22.55
25.154,24.715
24.776,24.447
25.777,25.353
25.055,23.216
26.235,26.221
23.344,22.928
25.125,24.944
26.815,26.243
25.878,25.276
25.281,25.016
26.336,25.779
23.916,23.756
25.929,25.37
25.696,25.254
25.943,25.579
26.737,26.228
26.013,25.469
17.735,17.614
25.793,25.329
24.766,24.7
26.188,25.717
20.606,20.417
24.187,23.492
19.639,19.534
22.499,22.444
17.784,17.414
26.83,26.437
25.258,25.005
23.966,23.577
20.441,19.192
24.656,24.571
24.499,24.093
25.565,22.952
26.579,26.214
26.56,26.295
25.173,24.344
23.09,22.61
24.074,22.36
23.737,21.967
22.839,22.449
20.708,20.642
25.249,24.573
23.522,22.508
26.761,26.281
26.69,26.511
19.554,19.28
26.779,26.451
25.993,25.399
26.776,26.214
21.194,19.704
24.625,24.04
24.263,23.878
22.848,21.848
26.452,24.991
23.049,22.957
22.536,21.383
24.553,24.246
22.877,22.754
22.183,21.992
24.837,22.687
26.799,26.666
25.01,24.481
21.88,20.94
26.895,26.443
25.272,24.803
26.544,26.13
23.04,22.744
26.991,26.409
23.544,23.302
20.111,20.019
18.14,17.467
25.523,25.251
26.931,26.39
26.806,26.346
26.022,23.653
16.328,15.704
26.951,26.505
24.789,22.744
26.704,26.403
25.712,23.955
22.305,21.901
17.817,16.945
22.174,22.059
20.721,19.673
17.441,17.27
24.606,24.048
25.986,25.778
24.156,21.966
22.556,22.453
24.764,23.097
22.884,22.504
24.799,24.122
25.707,24.106
24.818,23.655
24.076,22.563
21.761,20.366
22.208,21.447
26.257,25.959
22.243,20.507
25.257,25.155
26.031,23.459
21.683,21.376
25.57,25.464
26.928,24.369
24.015,23.852
25.843,25.225
26.77,26.483
26.543,26.018
26.853,26.338
20.18,20.068
22.235,22.084
15.195,14.752
25.397,24.975
25.193,24.941
23.941,22.596
24.781,22.867
24.252,22.722
26.686,24.218
25.87,25.567
19.878,19.158
23.889,22.983
24.415,24.263
25.666,25.498
23.362,21.794
24.822,24.605
26.389,25.899
24.245,24.107
25.21,25.091
26.578,26.1
24.981,24.408
22.85,22.56
26.96,26.67
26.303,26.014
26.497,26.289
24.972,24.642
20.399,19.625
26.262,26.008
23.572,23.338
26.084,25.421
23.74,22.207
26.139,24.363
23.012,22.864
21.653,21.138
20.517,19.019
25.174,22.997
21.164,21.091
26.613,26.145
10.521,10.298
26.131,25.633
25.101,24.472
25.273,24.225
26.637,26.025
23.455,22.591
26.364,26.011
22.598,20.892
26.127,25.809
22.174,21.402
19.516,19.222
24.951,24.593
26.84,26.282
24.823,24.742
24.18,23.949
23.257,21.811
19.865,18.563
14.861,14.763
22.046,21.874
21.599,21.514
24.423,24.196
26.641,24.725
24.046,23.375
26.382,25.969
25.586,25.163
26.254,25.566
25.239,24.576
21.767,21.626
24.129,23.738
20.641,20.398
25.83,25.506
24.659,24.255
26.938,26.325
25.295,25.203
24.05,23.569
23.812,21.814
25.598,25.189
23.834,23.475
24.02,23.623
24.168,23.684
22.17,20.73
22.235,20.661
25.492,24.983
20.752,20.653
22.039,20.877
25.433,24.965
26.903,26.365
22.275,21.329
24.731,24.526
26.272,25.96
26.138,26.004
24.508,24.335
26.958,26.318
24.604,24.219
25.82,25.106
25.307,24.824
22.302,21.956
24.256,23.901
25.639,25.202
24.87,24.747
26.399,26.211
24.681,24.433
26.921,26.497
22.003,21.867
25.662,25.124
23.428,22.569
24.084,23.02
25.565,25.162
26.211,25.836
24.863,24.726
19.852,19.639
26.19,24.22
22.802,21.054
26.736,26.38
23.422,23.325
24.094,23.804
25.669,23.116
26.661,24.727
24.4,24.254
21.324,21.001
25.13,24.858
25.204,24.966
21.983,21.919
26.111,25.681
23.094,21.825
26.297,25.894
25.054,24.955
23.738,22.675
22.967,21.078
22.726,22.298
17.044,16.901
17.58,17.516
22.534,22.324
22.895,22.234
22.723,21.352
24.12,23.642
23.538,22.678
21.471,21.168
25.673,24.843
24.518,24.454
26.82,26.476
26.803,25.981
26.628,26.322
22.305,21.286
26.474,26.219
21.756,20.777
20.013,19.834
23.473,22.193
25.704,25.104
26.616,26.058
21.163,21.048
15.101,14.966
25.639,25.538
18.626,17.814
25.206,24.479
22.592,22.292
23.393,23.326
24.69,24.609
26.886,26.435
25.031,24.547
26.733,26.243
25.965,25.511
26.935,26.432
25.544,24.954
23.636,23.222
21.601,21.365
24.471,24.187
25.799,25.403
25.91,25.255
22.215,20.967
23.08,22.965
21.017,20.317
26.791,26.573
24.672,23.631
24.819,24.399
24.537,22.908
24.198,23.977
21.734,21.583
22.768,22.262
26.246,23.727
21.232,21.16
8.1,7.852
24.533,24.24
23.004,21.264
23.795,23.326
15.541,15.455
24.068,22.428
26.574,26.07
25.312,25.04
25.475,25.06
24.209,22.84
26.467,25.999
25.456,25.035
21.405,20.722
23.431,22.85
21.257,21.171
22.592,21.216
24.618,24.262
26.749,26.238
26.014,25.047
25.877,23.636
25.208,24.954
19.608,19.001
24.54,24.157
26.725,26.293
21.68,20.628
26.858,26.264
25.809,25.737
24.091,23.999
26.668,26.144
20.81,20.612
26.274,25.581
26.369,24.852
26.889,26.325
21.996,20.857
24.936,23.687
26.482,24.513
25.371,25.127
25.924,25.504
24.123,23.584
25.565,25.11
26.902,25.286
26.395,26.154
23.733,23.299
26.826,26.205
26.064,23.536
26.836,26.547
20.373,19.927
25.104,25.03
21.955,21.691
24.707,23.424
23.943,21.766
25.297,24.774
25.223,24.629
24.162,21.903
25.286,24.947
25.148,24.135
19.641,19.53
16.242,15.983
26.961,26.7
21.127,21.066
23.288,22.976
22.416,21.403
26.864,26.517
26.912,26.393
22.193,22.117
26.736,26.602
20.749,19.893
18.833,18.52
26.576,26.183
14.557,14.465
24.862,24.316
25.677,25.194
26.909,26.0
26.989,26.343
26.742,26.269
24.609,24.136
23.882,23.695
23.346,22.931
24.264,23.737
24.659,23.568
26.818,26.652
25.821,25.425
23.618,22.414
26.171,23.612
21.824,21.717
21.698,21.345
21.611,21.35
20.608,19.859
24.589,24.027
23.82,23.569
24.805,23.785
16.11,15.899
20.035,19.785
25.422,23.554
25.384,25.089
25.744,25.484
24.111,23.516
23.565,22.189
25.968,25.832
24.634,24.31
23.768,23.493
25.054,24.07
22.519,21.105
25.145,24.799
22.67,22.492
26.836,26.312
19.768,18.426
22.386,22.001
19.696,18.331
22.791,22.197
26.995,26.722
23.497,23.268
23.295,23.215
25.913,25.411
19.16,18.013
26.286,25.669
22.684,21.565
25.374,24.738
25.22,24.929
26.291,26.047
24.773,23.804
24.553,24.412
16.859,16.674
25.004,24.853
22.709,22.574
20.046,19.912
26.817,26.376
25.984,25.584
21.186,20.656
26.061,25.705
25.299,24.752
13.206,13.02
15.233,15.083
24.495,24.295
23.985,22.695
26.425,25.686
24.207,24.108
24.375,23.939
24.515,24.233
23.629,22.547
15.58,15.389
23.547,23.349
24.156,23.947
19.825,19.399
26.535,25.967
26.892,26.642
23.632,23.205
26.093,25.675
26.357,25.152
26.765,26.398
25.192,24.828
23.191,21.055
25.087,24.218
18.428,18.283
24.613,24.04
23.333,22.935
22.201,21.498
25.838,23.911
26.999,26.459
24.355,23.093
25.046,23.79
26.563,26.309
26.64,26.432
25.467,25.142
25.794,24.323
21.559,21.139
25.049,24.318
24.545,24.179
25.395,24.978
25.302,25.065
23.662,22.315
26.078,24.3
21.944,21.791
20.318,20.19
24.612,24.463
22.389,21.763
26.096,25.923
26.067,25.955
25.185,25.077
26.049,25.857
25.655,25.491
25.611,25.258
25.22,24.792
15.376,15.025
20.776,20.067
19.18,19.1
24.687,24.413
22.651,21.1
26.593,26.196
19.369,19.269
25.297,24.615
23.89,23.346
25.553,25.296
25.37,24.757
25.066,24.46
25.961,25.778
24.409,24.083
16.713,16.412
22.548,22.028
25.289,24.782
26.557,26.031
26.389,24.973
17.714,17.387
25.814,25.219
23.296,22.95
23.876,23.649
17.93,17.752
24.515,24.14
19.21,19.146
20.741,20.474
26.711,26.242
22.036,21.658
22.527,21.3
24.524,24.285
26.808,26.303
21.276,21.159
25.705,25.401
26.181,25.641
26.479,26.069
23.436,23.184
26.493,26.019
22.67,22.373
25.163,24.819
22.287,22.109
22.452,21.159
26.599,26.297
19.866,19.689
26.345,25.78
25.506,24.97
22.169,21.318
26.849,26.494
14.785,14.7
19.497,18.903
26.345,26.126
25.518,24.894
25.102,24.873
26.627,26.148
23.088,22.727
25.582,25.164
25.835,25.693
22.552,21.478
26.0,25.849
26.735,26.309
22.449,21.096
25.184,25.056
18.78,18.544
24.385,22.924
26.823,26.405
25.302,23.956
23.849,23.476
16.882,16.576
21.755,20.706
26.2,25.884
23.431,23.292
25.692,25.396
20.55,20.419
24.413,23.944
22.76,20.97
26.873,26.487
26.84,26.014
21.844,20.16
26.419,24.134
26.391,25.875
22.91,22.548
24.702,24.515
22.828,22.747
22.063,21.431
26.091,25.584
17.246,17.167
22.657,22.393
26.96,26.616
26.723,26.39
21.65,21.356
24.088,23.561
23.614,23.385
26.286,24.589
25.936,25.158
25.505,25.18
19.533,19.217
24.843,24.388
23.481,23.232
24.309,23.923
22.806,22.694
26.616,26.426
14.471,14.396
20.157,18.872
23.831,23.349
25.747,25.465
21.544,20.588
23.048,22.552
22.747,22.669
26.904,26.699
20.633,18.836
23.885,21.65
24.393,24.319
25.605,24.445
26.666,26.191
21.332,20.244
24.461,23.942
25.779,25.613
25.744,24.68
22.679,21.749
20.599,20.353
26.521,25.8
24.078,23.838
26.225,25.731
26.074,25.695
19.067,18.956
26.942,26.759
24.884,24.458
26.223,25.901
26.464,26.2
25.242,24.779
23.193,22.962
18.69,18.625
26.319,25.631
22.667,22.577
21.824,20.849
25.325,25.229
25.446,25.104
24.796,23.741
26.01,25.396
24.574,24.151
25.405,25.111
25.632,24.508
23.245,22.873
25.114,24.576
24.433,23.631
23.95,23.059
22.832,22.674
24.486,23.486
20.135,19.918
26.272,24.525
21.354,20.824
25.514,25.245
24.499,24.213
18.362,17.394
26.551,26.112
22.772,22.655
26.839,26.015
26.173,25.576
14.843,14.755
26.342,25.757
26.978,24.405
22.441,21.94
26.96,26.538
23.228,22.787
24.545,22.989
24.001,23.939
24.122,22.686
22.867,22.521
15.635,15.471
26.067,25.522
24.438,23.34
26.245,25.561
25.791,25.681
22.683,22.424
24.498,24.241
23.173,22.547
21.482,20.323
24.079,22.445
25.204,23.151
23.564,23.447
25.029,24.855
17.241,16.995
17.39,17.301
23.241,22.712
23.688,22.727
21.47,20.371
25.329,25.039
26.204,25.755
22.38,21.936
22.895,21.897
23.913,23.224
25.663,25.587
21.821,21.421
26.942,26.492
15.594,15.492
23.273,22.278
25.401,24.587
25.214,24.948
17.516,17.217
25.098,24.802
25.417,23.474
23.591,23.207
26.387,26.113
26.827,26.391
26.972,26.531
20.011,19.806
24.478,24.382
26.01,25.469
22.537,22.403
11.046,10.755
25.295,24.598
26.468,25.75
24.409,22.981
23.363,22.945
26.713,26.391
26.101,25.479
21.263,21.174
20.95,21.064
26.117,25.606
25.111,24.478
16.622,16.401
22.111,21.629
25.608,23.77
26.844,26.609
22.07,21.558
24.517,24.074
21.826,21.307
26.634,26.395
25.584,25.096
24.781,24.331
24.077,23.793
22.5,20.612
24.031,22.619
11.82,11.731
25.527,24.526
23.785,22.987
25.081,24.642
21.181,20.658
19.644,18.291
25.17,24.721
25.4,25.167
25.819,25.399
26.234,25.9
24.497,24.039
23.705,23.259
25.906,25.821
23.599,23.182
21.528,21.276
26.804,26.445
24.936,24.523
26.774,26.366
25.858,25.59
22.765,22.694
24.222,23.199
21.918,21.661
26.832,26.605
25.858,23.627
26.907,26.493
17.868,17.674
24.284,23.798
21.115,21.044
26.169,24.31
24.521,23.369
26.025,25.807
26.02,25.813
25.713,25.578
26.077,25.92
14.765,14.622
24.117,23.926
17.486,17.201
26.282,25.626
26.37,25.886
21.073,20.252
21.774,20.897
25.547,24.975
22.793,21.8
26.444,25.789
21.377,20.957
26.496,24.13
23.656,23.448
23.375,23.01
23.798,22.633
21.798,21.478
22.624,22.509
22.705,22.579
22.705,21.687
26.806,25.939
19.244,19.028
26.549,26.097
26.253,25.897
23.749,23.121
26.936,26.556
23.835,22.503
23.424,23.22
24.887,24.457
23.108,22.317
26.916,26.297
25.472,24.497
26.562,26.13
23.906,23.803
24.015,23.714
15.401,15.139
23.497,22.284
24.665,24.32
22.305,20.57
24.061,22.67
20.183,19.393
23.542,22.936
22.651,21.831
23.819,23.552
26.147,25.639
24.635,24.02
18.859,17.9
20.836,19.504
22.737,21.197
26.568,26.229
22.525,22.245
25.605,24.123
21.231,21.142
26.609,25.96
24.785,24.647
24.082,23.957
26.869,26.532
24.385,23.941
26.224,25.733
26.134,25.553
26.457,26.342
25.458,24.993
26.079,25.696
24.963,24.531
25.679,25.261
23.9,22.243
23.262,22.998
24.855,24.288
26.802,26.451
25.345,22.752
25.575,25.48
18.74,17.964
26.385,26.027
21.644,21.041
25.31,25.144
26.477,25.996
26.015,24.268
24.08,23.012
25.409,24.914
25.689,25.572
25.275,25.186
20.104,19.161
26.097,25.636
26.44,25.943
25.476,25.389
26.925,26.548
23.98,23.555
13.617,13.541
25.908,25.806
24.512,24.431
21.922,21.314
26.883,26.384
20.686,20.088
26.28,26.037
23.443,23.365
26.188,25.635
26.884,26.67
24.859,24.759
25.847,25.616
22.719,20.507
26.926,26.285
26.82,25.682
22.185,21.302
25.56,25.023
23.504,23.385
25.184,24.899
25.512,24.955
15.638,15.387
23.574,23.072
26.056,24.254
26.317,24.214
26.732,26.103
25.677,25.261
14.83,14.325
23.419,23.055
25.328,24.987
24.602,24.295
26.914,26.496
25.235,25.017
24.665,24.221
25.945,25.447
26.844,26.33
25.68,25.328
21.645,21.299
23.934,23.103
22.28,20.13
22.979,22.223
26.235,25.526
23.978,23.891
26.664,25.988
21.689,21.551
26.241,25.773
24.809,24.369
26.733,24.987
23.642,23.482
25.647,25.091
26.294,26.131
26.808,26.081
23.292,23.22
17.416,17.21
23.8,22.078
20.495,20.435
21.761,20.237
26.845,26.415
26.37,26.045
26.508,26.053
26.577,26.431
25.087,24.49
23.01,22.868
26.232,26.1
26.123,25.771
24.75,24.512
24.317,23.902
26.044,25.529
25.151,24.631
26.92,26.392
19.266,19.181
24.052,23.629
23.614,23.532
24.05,23.567
23.68,23.224
23.235,22.949
23.434,23.036
24.201,23.579
25.996,25.754
26.464,26.26
24.913,24.261
24.946,24.337
25.635,25.391
26.376,25.863
22.8,22.576
26.11,25.214
26.999,26.727
20.571,19.966
14.188,14.044
26.055,23.637
21.797,20.649
24.315,21.912
26.233,25.734
18.681,16.885
25.432,25.082
24.074,23.752
26.056,25.619
23.266,22.333
26.772,24.957
25.131,23.668
24.961,24.677
24.478,24.162
26.664,26.129
25.211,25.02
23.261,23.104
25.893,25.193
21.22,20.013
16.648,16.552
26.204,26.043
25.948,25.557
15.196,14.62
26.827,26.601
17.02,16.788
19.7,19.289
25.73,25.597
24.752,23.853
25.563,24.552
25.888,25.477
25.187,24.971
23.657,22.872
25.784,25.468
23.789,23.376
26.594,26.29
17.85,17.632
25.589,25.128
22.591,22.501
25.789,24.49
26.605,25.977
22.668,22.402
23.083,22.785
25.856,23.528
23.236,22.782
25.663,25.412
22.683,21.994
22.655,22.125
26.664,26.338
21.025,20.36
24.719,24.119
24.235,24.005
21.078,21.013
24.012,22.326
21.378,20.343
23.987,23.597
16.461,16.359
25.088,24.659
25.021,23.134
26.9,26.703
24.356,22.255
23.721,22.991
23.68,23.381
25.99,24.753
26.926,26.343
25.566,25.209
26.807,26.043
21.748,20.112
26.147,25.852
25.915,25.813
26.897,26.439
25.074,24.707
24.088,23.638
22.863,22.352
26.528,26.177
25.027,24.325
20.492,20.341
25.886,25.379
21.501,21.304
22.435,22.291
26.993,26.665
23.261,23.092
26.933,25.449
23.654,23.592
21.332,20.216
23.548,23.462
23.139,22.763
25.269,25.078
26.136,25.766
23.853,22.87
18.986,18.238
24.394,24.068
15.71,15.54
23.909,23.724
25.064,24.55
25.173,24.736
26.307,25.782
22.421,20.985
23.0,22.493
26.571,26.146
24.311,24.091
25.457,25.252
22.712,22.517
23.154,23.058
26.605,26.137
26.052,25.376
23.399,22.952
16.025,15.871
25.544,25.404
22.198,22.118
23.509,22.305
26.305,25.887
26.077,25.672
26.637,25.928
25.064,24.731
26.299,25.844
24.062,23.791
25.564,25.413
25.859,23.929
25.992,25.434
16.165,15.929
20.9,20.25
25.787,25.369
21.849,20.459
22.501,21.227
25.163,25.099
21.59,20.654
26.199,25.722
21.532,21.41
25.225,24.72
25.652,25.402
25.325,23.377
24.577,24.373
26.456,26.024
22.043,21.926
22.338,22.129
25.909,25.525
25.404,23.49
26.353,25.639
26.198,25.666
26.719,26.44
26.357,25.911
25.533,23.791
24.752,22.236
23.48,23.21
26.36,25.743
25.576,25.149
20.874,20.259
19.495,18.868
26.611,26.224
26.239,25.804
13.352,13.143
25.11,24.925
26.068,25.791
24.169,24.108
24.877,24.815
20.641,20.485
20.982,20.845
25.607,25.069
26.936,26.684
24.998,24.839
